quote_text,author,tags,likes
"If you think you are beaten, you are
If you think you dare not, you don't,
If you like to win, but you think you can't
It is almost certain you won't.

If you think you'll lose, you're lost
For out of the world we find,
Success begins with a fellow's will
It's all in the state of mind.

If you think you are outclassed, you are
You've got to think high to rise,
You've got to be sure of yourself before
You can ever win a prize.

Life's battles don't always go
To the stronger or faster man,
But soon or late the man who wins
Is the man WHO THINKS HE CAN!",Walter D. Wintle,"['inspiration', 'inspirational', 'mind-power', 'mindfulness', 'motivational', 'napoleon-hill']",0
"We have been called to heal wounds, to unite what has fallen apart, and to bring home those who have lost their way.",St. Francis of Assisi,"['inspirational', 'motivational']",0
"The most intriguing people you will encounter in this life are the people who had insights about you, that you didn't know about yourself.",Shannon L. Alder,"['authors', 'family', 'friendship', 'guardian-angels', 'helping', 'insight', 'inspiration', 'inspire', 'kindred-spirits', 'motivational', 'no-coincidences', 'pastors', 'scholars', 'similarities', 'socrates', 'special', 'teachers', 'unique']",0
"Love is as simple as the absence of self given to another. God, when invited, fills the void of any unrequited love; hence loving is how one is drawn closer to God no matter its most horrific repercussions.","Criss Jami,","['absence', 'adversity', 'broken', 'faith', 'fill-the-void', 'god', 'heart-broken', 'horrific', 'motivational', 'repercussions', 'suffering', 'true-love', 'unconditional-love', 'unrequited-love', 'void']",0
"Faith moves mountains, love transforms hearts.",John Paul Warren,"['inspirational-quotes', 'leadership', 'motivational']",0
"Set the standard! Stop expecting others to show you love, acceptance, commitment, & respect when you don't even show that to yourself.","Steve Maraboli,","['acceptance', 'commitment', 'expectations', 'love', 'motivational', 'respect', 'standard']",0
Sometimes letting go is simply changing the labels you place on an event. Looking at the same event with fresh eyes.,"Steve Maraboli,","['agreement-with-reality', 'changing', 'inspirational', 'labels', 'letting-go', 'life', 'motivational']",0
"No matter what your history has been, your destiny is what you create today. What are you going to create?","Steve Maraboli,","['action', 'change', 'destiny', 'history', 'inspirational', 'life', 'motivational', 'seize-the-day', 'success', 'today']",0
You have the ability to choose your reactions.,"Steve Maraboli,","['ability', 'life', 'motivational', 'perspective', 'reactions', 'truth']",0
Times will change for the better when you change.,Maxwell Maltz,"['character', 'motivational', 'work', 'worry']",0
"Push yourself to do more and to experience more. Harness your energy to start expanding your dreams. Yes, expand your dreams. Don't accept a life of mediocrity when you hold such infinite potential within the fortress of your mind. Dare to tap into your greatness.","Robin S. Sharma,","['dreams', 'inspirational', 'life', 'motivational']",0
Do what you think is right. Don't let people make the decision of right or wrong for you.,"Steve Maraboli,","['choice', 'conviction', 'motivational', 'right', 'self-empowerment', 'wrong']",0
Either you run the day or the day runs you..,Jim Rohn,"['inspirational', 'motivational']",0
People will always have opinions about your decision because they're not courageous enough to take action on their opinion.,Steve Maraboli,"['action', 'courageous', 'decision', 'inspirational', 'life', 'motivational', 'opinions', 'people']",0
"12--Lose Battles, But Win The War: Grand Strategy

Grand strategy is the art of looking beyond the present battle and calculating ahead. Focus on your ultimate goal and plot to reach it.","Robert Greene,",['motivational'],0
"If you're offered a seat on a rocket ship, don't ask what seat! Just get on.",Sheryl Sandberg,"['career-advice', 'inspirational', 'leadership', 'lean-in', 'motivational', 'risk-taking', 'women-in-business']",0
Your opinion is not my reality.,"Steve Maraboli,","['inspirational', 'motivational', 'opinion', 'reality']",0
"Once your mindset changes, everything on the outside will change along with it.","Steve Maraboli,","['agreement-with-reality', 'change', 'inspirational', 'life', 'mindset', 'motivational']",0
"When you are living the best version of yourself, you inspire others to live the best versions of themselves.","Steve Maraboli,","['being-yourself', 'best-version', 'happiness', 'inspirational', 'inspire', 'life', 'motivational', 'success', 'version']",0
"A photograph shouldn't be just a picture, it should be a philosophy.","Amit Kalantri,","['amit-kalantri', 'amit-kalantri-quotes', 'business', 'business-quotes', 'corporate', 'corporate-world', 'hobby', 'human', 'humans', 'inspiration', 'inspirational', 'inspirational-quotes', 'meeting', 'meetings', 'metaphysics', 'motivation', 'motivational', 'motivational-quotes', 'objective', 'objectivism', 'objectivity', 'paint', 'painters', 'painting', 'philosophical', 'philosophy', 'photographer', 'photographs', 'photography', 'photography-quotes', 'picture', 'pictures', 'practical', 'practicality', 'practice', 'pragmatic', 'pragmatism', 'wallpaper', 'wisdom', 'wisdom-quotes', 'works']",0
"Because when we give too many fucks, when we choose to give a fuck about everything, then we feel as though we are perpetually entitled to feel comfortable and happy at all times, that’s when life fucks us.","Mark Manson,","['entitlement', 'motivational']",0
"remember that trying is eighty percent of doing something. So try and don't give up, because not giving up is the other twenty percent.","Zain Hashmi,","['islam', 'motivational', 'spirituality', 'sufi']",0
God helps those who strut their stuff.,"Dan Sofer,","['humor', 'humor-inspirational', 'inspirational', 'life-philosophy', 'motivational']",0
"Look around you. Everything changes. Everything on this earth is in a continuous state of evolving, refining, improving, adapting, enhancing…changing. You were not put on this earth to remain stagnant.","Steve Maraboli,","['action', 'adapting', 'change', 'enhancing', 'evolving', 'improving', 'life', 'motivational', 'refining']",0
Leaders are limited by their vision rather than by their abilities.,Roy T. Bennett,"['ability', 'inspiration', 'inspirational', 'inspirational-quotes', 'inspire', 'inspiring', 'leader', 'leaders', 'leadership', 'life', 'life-quotes', 'living', 'motivation', 'motivational', 'vision']",0
"Happiness is a state of mind, a choice, a way of living; it is not something to be achieved, it is something to be experienced.","Steve Maraboli,","['choices', 'destination', 'happiness', 'inspirational', 'life', 'motivational']",0
To be heroic is to be courageous enough to die for something; to be inspirational is to be crazy enough to live a little.,"Criss Jami,","['clever', 'courage', 'courageous', 'crazy', 'death', 'definition', 'hero', 'heroes', 'heroic', 'heroism', 'inspirational', 'life', 'living', 'living-life-to-the-fullest', 'motivational', 'soldier', 'stand', 'stand-out', 'success', 'warrior', 'winning']",0
"You have a unique gift to offer this world. Be true to yourself, be kind to yourself, read and learn about everything that interests you and keep away from people who bring you down. When you treat yourself kindly and respect the uniqueness of those around you, you will be giving this world an amazing gift... YOU!","Steve Maraboli,","['be-you', 'be-yourself', 'happiness', 'inspirational', 'kindness', 'motivational', 'respect', 'self-esteem', 'success']",0
"Integrity is doing what is right and truthful, and doing as you say you would do.","Roy T. Bennett,","['improvement', 'inspiration', 'inspirational', 'inspirational-attitude', 'inspirational-life', 'inspirational-quotes', 'inspire', 'inspiring', 'integrity', 'leadership', 'life', 'life-and-living', 'life-lessons', 'life-quotes', 'living', 'motivation', 'motivational', 'optimism', 'optimistic', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking', 'success', 'truth', 'truthful']",0
"If you're waiting until you feel talented enough to make it, you'll never make it.","Criss Jami,","['action', 'actor', 'ambition', 'athlete', 'bravery', 'business', 'career', 'concern', 'confidence', 'contentment', 'courage', 'determination', 'doubt', 'dreams', 'emotions', 'encouraging', 'faith', 'fear', 'feelings', 'follow-your-dreams', 'gift', 'good-enough', 'insecurity', 'inspirational', 'just-do-it', 'just-do-something', 'motivational', 'musician', 'passion', 'perseverance', 'persistence', 'pursue-your-dreams', 'risk', 'security', 'skill', 'success', 'take-action', 'talent', 'worry']",0
"Act as if! Act as if you're a wealthy man, rich already, and then you'll surely become rich. Act as if you have unmatched confidence and then people will surely have confidence in you. Act as if you have unmatched experience and then people will follow your advice. And act as if you are already a tremendous success, and as sure as I stand here today - you will become successful.","Jordan Belfort,","['inspirational', 'motivational', 'success']",0
"If an apology is followed by an excuse or a reason, it means they are going to commit same mistake again they just apologized for.",Amit Kalantri,"['apologies', 'apologize', 'apology', 'fun', 'funny', 'funny-quotes', 'human', 'humans', 'inspiration', 'inspirational', 'inspirational-quotes', 'mistake', 'mistakes', 'motivation', 'motivational', 'motivational-quotes', 'philosophy', 'repeat-mistakes', 'wisdom', 'wisdom-quotes', 'wit', 'witty', 'witty-quotes']",0
"I will be generous with my love today. I will sprinkle compliments and uplifting words everywhere I go. I will do this knowing that my words are like seeds and when they fall on fertile soil, a reflection of those seeds will grow into something greater.","Steve Maraboli,","['compassion', 'compliments', 'inspirational', 'love', 'motivational', 'resolution']",0
"My atheism, like that of Spinoza, is true piety towards the universe and denies only gods fashioned by men in their own image, to be servants of their human interests.","George Santayana,","['atheism', 'baruch-spinoza', 'gods', 'inspirational', 'interest', 'motivational', 'naturalism', 'piety', 'spinoza', 'universe']",0
"Today is a new day. It's a day you have never seen before and will never see again. Stop telling yourself the 'same crap, different day' lie! How many days has that lie stolen from you? Seize the wonder and uniqueness of today! Recognize that throughout this beautiful day, you have an incredible amount of opportunities to move your life into the direction you want it to go.","Steve Maraboli,","['action', 'carpe-diem', 'choices', 'inspirational', 'life', 'motivational', 'new-day', 'opportunities', 'seize-the-day', 'unique']",0
"Life has no limitations, except the ones you make.",Les Brown,"['inspirational', 'les-brown', 'motivational']",0
"God is whispering in your heart, in the whole existence, just tune your ears.","Amit Ray,","['god', 'inspirational', 'mediation', 'meditations', 'motivational', 'silence', 'spiritual', 'spiritual-growth', 'spirituality']",0
"Become the leader of your life. Lead yourself to where you want to be. Breathe life back into your ambitions, your desires, your goals, your relationships.","Steve Maraboli,","['ambitions', 'breathe', 'desires', 'goals', 'inspirational', 'leader', 'life', 'motivational', 'relationships', 'success']",0
"I am not a victim. No matter what I have been through, I'm still here. I have a history of victory.","Steve Maraboli,","['history', 'inspirational', 'motivational', 'success', 'victim-mentality', 'victory']",0
"The more you believed in yourself, the more you could trust yourself. The more you trust yourself, the less you compare yourself to others.",Roy T. Bennett,"['authentic-living', 'believe', 'believe-in-yourself', 'inspiration', 'inspirational', 'inspirational-quotes', 'inspire', 'inspiring', 'life', 'life-quotes', 'living', 'motivation', 'motivational', 'optimism', 'optimistic', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking', 'spirituality', 'trust-yourself']",0
"Everything is within your power,
and your power is within you.","Janice Trachtman,","['change', 'change-life', 'change-quotes', 'change-the-world', 'change-your-life', 'change-your-mind', 'empowered', 'empowerment', 'encourae-yourself', 'encourage-yourself', 'encouragement', 'encouragement-and-attitude', 'encouragement-quotes', 'encouraging', 'encouraging-quotes', 'innate-wisdom', 'inner-strength', 'inspirational', 'inspiring', 'inspiring-quote', 'inspiring-quotes', 'law-of-attraction', 'motivating', 'motivational', 'motivational-quotes', 'personal-development', 'positive', 'positive-quote', 'positive-thinking', 'positivity', 'power', 'power-of-the-subconscious-mind', 'power-of-thoughts', 'power-of-will', 'power-of-women', 'powerful', 'powerful-quotes', 'powerful-women', 'powerful-words', 'self-empowered', 'self-empowerment', 'self-healing', 'self-help', 'self-help-inspiration', 'self-help-motivator', 'self-help-quote', 'self-help-quotes', 'self-improvement', 'spiritual', 'spiritual-quote', 'spiritual-wisdom', 'strength', 'strength-of-mind', 'strength-of-spirit', 'strong', 'strong-will', 'strong-willed', 'strong-woman', 'strong-women', 'subconscious', 'uplifting']",0
Just for the record: happiness is not bullshit.,"Andrew Sean Greer,","['inspirational', 'motivational']",0
"If a man has his eyes bound, you can encourage him as much as you like to stare through the bandage, but he'll never see anything.","Franz Kafka,","['aphorism', 'existential', 'life-lessons', 'motivational']",0
"Sometimes, when people have a low opinion of their own worth—or, perhaps, when they refuse responsibility for their lives—they choose a new acquaintance, of precisely the type who proved troublesome in the past. Such people don’t believe that they deserve any better—so they don’t go looking for it. Or, perhaps, they don’t want the trouble of better. Freud called this a repetition compulsion.","Jordan B. Peterson,","['friendships', 'learning-from-errors', 'motivational', 'personal-responsibility', 'repetition-compulsion']",0
"Holding a grudge & harboring anger/resentment is poison to the soul. Get even with people...but not those who have hurt us, forget them, instead get even with those who have helped us.","Steve Maraboli,","['anger', 'compassion', 'grudge', 'inspirational', 'life', 'motivational', 'people', 'resentment']",0
Remember that things are not always as they appear to be… Curiosity creates possibilities and opportunities.,Roy T. Bennett,"['creativity', 'curiosity', 'inspiration', 'inspirational', 'inspirational-quotes', 'inspire', 'inspiring', 'leader', 'leaders', 'leadership', 'life', 'life-quotes', 'living', 'motivation', 'motivational', 'opportunity', 'optimism', 'optimistic', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking', 'possibility']",0
"Most people fail in life not because they aim too high and miss, but because they aim too low and hit.",Les Brown,"['inspirational', 'les-brown', 'motivational']",0
Never underestimate the power you have to take your life in a new direction.,Germany Kent,"['change', 'change-is-good', 'change-your-life', 'freedom', 'freedom-of-choice', 'hope', 'hope-and-healing', 'inspiration', 'inspirational', 'inspirational-attitude', 'inspirational-life', 'inspirational-living', 'inspirational-motivational', 'inspirational-quote', 'inspirational-quotes', 'motivational', 'motivational-inspirational', 'motivational-quote', 'motivational-quote-of-the-day', 'motivational-quotes', 'new-beginning', 'new-beginning-quotes', 'new-beginnings', 'new-beginnings-quotes', 'new-day', 'new-day-is-coming', 'philosophical', 'philosophy', 'philosophy-of-life', 'positive-attitude', 'positive-mindset', 'positive-motivation', 'positive-outlook', 'positive-quotes', 'positive-thinking', 'positive-thoughts', 'self-confidence', 'self-help', 'self-improvement', 'self-improvement-quotes', 'self-motivation', 'self-realization', 'success', 'success-in-life', 'success-quotes', 'success-self-improvement', 'success-strategies', 'successful-living', 'truth', 'truth-of-life', 'truth-quotes', 'truth-telling']",0
If you take responsibility for yourself you will develop a hunger to accomplish your dreams.,Les Brown,"['inspirational', 'les-brown', 'motivational']",0
Don't be distracted by criticism. Remember ~ the only taste of success some people have is when they take a bite out of you.,Zig Ziglar,"['believe', 'inspiration', 'motivational', 'zig-ziglar']",0
"If you can’t believe in miracles, then believe in yourself. When you want something bad enough, let that drive push you to make it happen. Sometimes you’ll run into brick walls that are put there to test you. Find a way around them and stay focused on your dream. Where there’s a will, there’s a way.","Isabel Lopez,","['believe-in-yourself', 'dreams', 'follow-your-dreams', 'inspirational', 'motivational', 'obstacles']",0
"The more you talk about them, the more important they will feel. The more you listen to them, the more important you will make them feel.",Roy T. Bennett,"['important', 'influence', 'inspiration', 'inspirational', 'inspirational-quotes', 'inspire', 'inspiring', 'leader', 'leaders', 'leadership', 'life', 'life-quotes', 'listen', 'listening', 'living', 'motivation', 'motivational', 'talk', 'talking']",0
"Real change is difficult at the beginning, but gorgeous at the end. Change begins the moment you get the courage and step outside your comfort zone; change begins at the end of your comfort zone.",Roy T. Bennett,"['achievement', 'change', 'comfort-zone', 'courage', 'dream', 'dreams', 'inspiration', 'inspirational', 'inspirational-quotes', 'inspire', 'inspiring', 'leader', 'leaders', 'leadership', 'life', 'life-quotes', 'living', 'motivation', 'motivational', 'start-up', 'step-out-of-your-comfort-zone']",0
Keep your head in the clouds and your hands on the keyboard.,Marissa Meyer,"['inspirational', 'marissa-meyer', 'motivational', 'writing']",0
"How would your life be different if...You were conscious about the food you ate, the people you surround yourself with, and the media you watch, listen to, or read? Let today be the day...You pay attention to what you feed your mind, your body, and your life. Create a nourishing environment conducive to your growth and well-being today.","Steve Maraboli,","['body', 'conscious', 'food', 'growth', 'inspirational', 'life', 'media', 'mind', 'motivational', 'nourishment', 'people', 'well-being']",0
"In traveling, a companion, in life, compassion,'"" she repeats, making sure of it. If she had paper and pencil, it wouldn't surprise me if she wrote it down. ""So what does that really mean? In simple terms.""
I think it over. It takes me a while to gather my thoughts, but she waits patiently.
""I think it means,"" I say, ""that chance encounters are what keep us going. In simple terms.","Haruki Murakami,","['inspirational', 'motivational']",0
